testId,_inp_StaffType,_inp_WorkHour,_inp_Quality,_inp_Age,_out_Salary,_out_ExReward
63691,2,170,85,35,2539,FALSE
63692,2,170,85,36,2539,FALSE
63693,2,170,85,37,2539,FALSE
63694,2,170,85,38,2539,FALSE
63695,2,170,85,39,2539,FALSE
63696,2,170,85,40,2539,FALSE
63697,2,170,85,41,2539,FALSE
63698,2,170,85,42,2539,FALSE
63699,2,170,85,43,2539,FALSE
63700,2,170,85,44,2539,FALSE
63701,2,170,85,45,2539,FALSE
63702,2,170,85,46,2539,FALSE
63703,2,170,85,47,2539,FALSE
63704,2,170,85,48,2539,FALSE
63705,2,170,85,49,2539,FALSE
63706,2,170,85,50,2539,FALSE
63707,2,170,85,51,2539,FALSE
63708,2,170,85,52,2539,FALSE
63709,2,170,85,53,2539,FALSE
63710,2,170,85,54,2539,FALSE
63711,2,170,85,55,2539,FALSE
63712,2,170,85,56,2539,FALSE
63713,2,170,85,57,2539,FALSE
63714,2,170,85,58,2539,FALSE
63715,2,170,85,59,2539,TRUE
63716,2,170,85,60,2539,TRUE
63717,2,170,85,61,2539,TRUE
63718,2,170,85,62,2539,TRUE
63719,2,170,85,63,2539,TRUE
63720,2,170,85,64,2539,TRUE
63721,2,170,86,20,2539,FALSE
63722,2,170,86,21,2539,FALSE
63723,2,170,86,22,2539,FALSE
63724,2,170,86,23,2539,FALSE
63725,2,170,86,24,2539,FALSE
63726,2,170,86,25,2539,FALSE
63727,2,170,86,26,2539,FALSE
63728,2,170,86,27,2539,FALSE
63729,2,170,86,28,2539,FALSE
63730,2,170,86,29,2539,FALSE
63731,2,170,86,30,2539,FALSE
63732,2,170,86,31,2539,FALSE
63733,2,170,86,32,2539,FALSE
63734,2,170,86,33,2539,FALSE
63735,2,170,86,34,2539,FALSE
63736,2,170,86,35,2539,FALSE
63737,2,170,86,36,2539,FALSE
63738,2,170,86,37,2539,FALSE
63739,2,170,86,38,2539,FALSE
63740,2,170,86,39,2539,FALSE
63741,2,170,86,40,2539,FALSE
63742,2,170,86,41,2539,FALSE
63743,2,170,86,42,2539,FALSE
63744,2,170,86,43,2539,FALSE
63745,2,170,86,44,2539,FALSE
63746,2,170,86,45,2539,FALSE
63747,2,170,86,46,2539,FALSE
63748,2,170,86,47,2539,FALSE
63749,2,170,86,48,2539,FALSE
63750,2,170,86,49,2539,FALSE
63751,2,170,86,50,2539,FALSE
63752,2,170,86,51,2539,FALSE
63753,2,170,86,52,2539,FALSE
63754,2,170,86,53,2539,FALSE
63755,2,170,86,54,2539,FALSE
63756,2,170,86,55,2539,FALSE
63757,2,170,86,56,2539,FALSE
63758,2,170,86,57,2539,FALSE
63759,2,170,86,58,2539,FALSE
63760,2,170,86,59,2539,TRUE
63761,2,170,86,60,2539,TRUE
63762,2,170,86,61,2539,TRUE
63763,2,170,86,62,2539,TRUE
63764,2,170,86,63,2539,TRUE
63765,2,170,86,64,2539,TRUE
63766,2,170,87,20,2539,FALSE
63767,2,170,87,21,2539,FALSE
63768,2,170,87,22,2539,FALSE
63769,2,170,87,23,2539,FALSE
63770,2,170,87,24,2539,FALSE
63771,2,170,87,25,2539,FALSE
63772,2,170,87,26,2539,FALSE
63773,2,170,87,27,2539,FALSE
63774,2,170,87,28,2539,FALSE
63775,2,170,87,29,2539,FALSE
63776,2,170,87,30,2539,FALSE
63777,2,170,87,31,2539,FALSE
63778,2,170,87,32,2539,FALSE
63779,2,170,87,33,2539,FALSE
63780,2,170,87,34,2539,FALSE
63781,2,170,87,35,2539,FALSE
63782,2,170,87,36,2539,FALSE
63783,2,170,87,37,2539,FALSE
63784,2,170,87,38,2539,FALSE
63785,2,170,87,39,2539,FALSE
63786,2,170,87,40,2539,FALSE
63787,2,170,87,41,2539,FALSE
63788,2,170,87,42,2539,FALSE
63789,2,170,87,43,2539,FALSE
63790,2,170,87,44,2539,FALSE
63791,2,170,87,45,2539,FALSE
63792,2,170,87,46,2539,FALSE
63793,2,170,87,47,2539,FALSE
63794,2,170,87,48,2539,FALSE
63795,2,170,87,49,2539,FALSE
63796,2,170,87,50,2539,FALSE
63797,2,170,87,51,2539,FALSE
63798,2,170,87,52,2539,FALSE
63799,2,170,87,53,2539,FALSE
63800,2,170,87,54,2539,FALSE
63801,2,170,87,55,2539,FALSE
63802,2,170,87,56,2539,FALSE
63803,2,170,87,57,2539,FALSE
63804,2,170,87,58,2539,FALSE
63805,2,170,87,59,2539,TRUE
63806,2,170,87,60,2539,TRUE
63807,2,170,87,61,2539,TRUE
63808,2,170,87,62,2539,TRUE
63809,2,170,87,63,2539,TRUE
63810,2,170,87,64,2539,TRUE
63811,2,170,88,20,2539,FALSE
63812,2,170,88,21,2539,FALSE
63813,2,170,88,22,2539,FALSE
63814,2,170,88,23,2539,FALSE
63815,2,170,88,24,2539,FALSE
63816,2,170,88,25,2539,FALSE
63817,2,170,88,26,2539,FALSE
63818,2,170,88,27,2539,FALSE
63819,2,170,88,28,2539,FALSE
63820,2,170,88,29,2539,FALSE
63821,2,170,88,30,2539,FALSE
63822,2,170,88,31,2539,FALSE
63823,2,170,88,32,2539,FALSE
63824,2,170,88,33,2539,FALSE
63825,2,170,88,34,2539,FALSE
63826,2,170,88,35,2539,FALSE
63827,2,170,88,36,2539,FALSE
63828,2,170,88,37,2539,FALSE
63829,2,170,88,38,2539,FALSE
63830,2,170,88,39,2539,FALSE
63831,2,170,88,40,2539,FALSE
63832,2,170,88,41,2539,FALSE
63833,2,170,88,42,2539,FALSE
63834,2,170,88,43,2539,FALSE
63835,2,170,88,44,2539,FALSE
63836,2,170,88,45,2539,FALSE
63837,2,170,88,46,2539,FALSE
63838,2,170,88,47,2539,FALSE
63839,2,170,88,48,2539,FALSE
63840,2,170,88,49,2539,FALSE
63841,2,170,88,50,2539,FALSE
63842,2,170,88,51,2539,FALSE
63843,2,170,88,52,2539,FALSE
63844,2,170,88,53,2539,FALSE
63845,2,170,88,54,2539,FALSE
63846,2,170,88,55,2539,FALSE
63847,2,170,88,56,2539,FALSE
63848,2,170,88,57,2539,FALSE
63849,2,170,88,58,2539,FALSE
63850,2,170,88,59,2539,TRUE
63851,2,170,88,60,2539,TRUE
63852,2,170,88,61,2539,TRUE
63853,2,170,88,62,2539,TRUE
63854,2,170,88,63,2539,TRUE
63855,2,170,88,64,2539,TRUE
63856,2,170,89,20,2539,FALSE
63857,2,170,89,21,2539,FALSE
63858,2,170,89,22,2539,FALSE
63859,2,170,89,23,2539,FALSE
63860,2,170,89,24,2539,FALSE
63861,2,170,89,25,2539,FALSE
63862,2,170,89,26,2539,FALSE
63863,2,170,89,27,2539,FALSE
63864,2,170,89,28,2539,FALSE
63865,2,170,89,29,2539,FALSE
63866,2,170,89,30,2539,FALSE
63867,2,170,89,31,2539,FALSE
63868,2,170,89,32,2539,FALSE
63869,2,170,89,33,2539,FALSE
63870,2,170,89,34,2539,FALSE
63871,2,170,89,35,2539,FALSE
63872,2,170,89,36,2539,FALSE
63873,2,170,89,37,2539,FALSE
63874,2,170,89,38,2539,FALSE
63875,2,170,89,39,2539,FALSE
63876,2,170,89,40,2539,FALSE
63877,2,170,89,41,2539,FALSE
63878,2,170,89,42,2539,FALSE
63879,2,170,89,43,2539,FALSE
63880,2,170,89,44,2539,FALSE
63881,2,170,89,45,2539,FALSE
63882,2,170,89,46,2539,FALSE
63883,2,170,89,47,2539,FALSE
63884,2,170,89,48,2539,FALSE
63885,2,170,89,49,2539,FALSE
63886,2,170,89,50,2539,FALSE
63887,2,170,89,51,2539,FALSE
63888,2,170,89,52,2539,FALSE
63889,2,170,89,53,2539,FALSE
63890,2,170,89,54,2539,FALSE
63891,2,170,89,55,2539,FALSE
63892,2,170,89,56,2539,FALSE
63893,2,170,89,57,2539,FALSE
63894,2,170,89,58,2539,FALSE
63895,2,170,89,59,2539,TRUE
63896,2,170,89,60,2539,TRUE
63897,2,170,89,61,2539,TRUE
63898,2,170,89,62,2539,TRUE
63899,2,170,89,63,2539,TRUE
63900,2,170,89,64,2539,TRUE
63901,2,171,70,20,2555,FALSE
63902,2,171,70,21,2555,FALSE
63903,2,171,70,22,2555,FALSE
63904,2,171,70,23,2555,FALSE
63905,2,171,70,24,2555,FALSE
63906,2,171,70,25,2555,FALSE
63907,2,171,70,26,2555,FALSE
63908,2,171,70,27,2555,FALSE
63909,2,171,70,28,2555,FALSE
63910,2,171,70,29,2555,FALSE
63911,2,171,70,30,2555,FALSE
63912,2,171,70,31,2555,FALSE
63913,2,171,70,32,2555,FALSE
63914,2,171,70,33,2555,FALSE
63915,2,171,70,34,2555,FALSE
63916,2,171,70,35,2555,FALSE
63917,2,171,70,36,2555,FALSE
63918,2,171,70,37,2555,FALSE
63919,2,171,70,38,2555,FALSE
63920,2,171,70,39,2555,FALSE
63921,2,171,70,40,2555,FALSE
63922,2,171,70,41,2555,FALSE
63923,2,171,70,42,2555,FALSE
63924,2,171,70,43,2555,FALSE
63925,2,171,70,44,2555,FALSE
63926,2,171,70,45,2555,FALSE
63927,2,171,70,46,2555,FALSE
63928,2,171,70,47,2555,FALSE
63929,2,171,70,48,2555,FALSE
63930,2,171,70,49,2555,FALSE
63931,2,171,70,50,2555,FALSE
63932,2,171,70,51,2555,FALSE
63933,2,171,70,52,2555,FALSE
63934,2,171,70,53,2555,FALSE
63935,2,171,70,54,2555,FALSE
63936,2,171,70,55,2555,FALSE
63937,2,171,70,56,2555,FALSE
63938,2,171,70,57,2555,FALSE
63939,2,171,70,58,2555,FALSE
63940,2,171,70,59,2555,FALSE
63941,2,171,70,60,2555,FALSE
63942,2,171,70,61,2555,FALSE
63943,2,171,70,62,2555,FALSE
63944,2,171,70,63,2555,FALSE
63945,2,171,70,64,2555,FALSE
63946,2,171,71,20,2555,FALSE
63947,2,171,71,21,2555,FALSE
63948,2,171,71,22,2555,FALSE
63949,2,171,71,23,2555,FALSE
63950,2,171,71,24,2555,FALSE
63951,2,171,71,25,2555,FALSE
63952,2,171,71,26,2555,FALSE
63953,2,171,71,27,2555,FALSE
63954,2,171,71,28,2555,FALSE
63955,2,171,71,29,2555,FALSE
63956,2,171,71,30,2555,FALSE
63957,2,171,71,31,2555,FALSE
63958,2,171,71,32,2555,FALSE
63959,2,171,71,33,2555,FALSE
63960,2,171,71,34,2555,FALSE
63961,2,171,71,35,2555,FALSE
63962,2,171,71,36,2555,FALSE
63963,2,171,71,37,2555,FALSE
63964,2,171,71,38,2555,FALSE
63965,2,171,71,39,2555,FALSE
63966,2,171,71,40,2555,FALSE
63967,2,171,71,41,2555,FALSE
63968,2,171,71,42,2555,FALSE
63969,2,171,71,43,2555,FALSE
63970,2,171,71,44,2555,FALSE
63971,2,171,71,45,2555,FALSE
63972,2,171,71,46,2555,FALSE
63973,2,171,71,47,2555,FALSE
63974,2,171,71,48,2555,FALSE
63975,2,171,71,49,2555,FALSE
63976,2,171,71,50,2555,FALSE
63977,2,171,71,51,2555,FALSE
63978,2,171,71,52,2555,FALSE
63979,2,171,71,53,2555,FALSE
63980,2,171,71,54,2555,FALSE
63981,2,171,71,55,2555,FALSE
63982,2,171,71,56,2555,FALSE
63983,2,171,71,57,2555,FALSE
63984,2,171,71,58,2555,FALSE
63985,2,171,71,59,2555,FALSE
63986,2,171,71,60,2555,FALSE
63987,2,171,71,61,2555,FALSE
63988,2,171,71,62,2555,FALSE
63989,2,171,71,63,2555,FALSE
63990,2,171,71,64,2555,FALSE
63991,2,171,72,20,2555,FALSE
63992,2,171,72,21,2555,FALSE
63993,2,171,72,22,2555,FALSE
63994,2,171,72,23,2555,FALSE
63995,2,171,72,24,2555,FALSE
63996,2,171,72,25,2555,FALSE
63997,2,171,72,26,2555,FALSE
63998,2,171,72,27,2555,FALSE
63999,2,171,72,28,2555,FALSE
64000,2,171,72,29,2555,FALSE
64001,2,171,72,30,2555,FALSE
64002,2,171,72,31,2555,FALSE
64003,2,171,72,32,2555,FALSE
64004,2,171,72,33,2555,FALSE
64005,2,171,72,34,2555,FALSE
64006,2,171,72,35,2555,FALSE
64007,2,171,72,36,2555,FALSE
64008,2,171,72,37,2555,FALSE
64009,2,171,72,38,2555,FALSE
64010,2,171,72,39,2555,FALSE
64011,2,171,72,40,2555,FALSE
64012,2,171,72,41,2555,FALSE
64013,2,171,72,42,2555,FALSE
64014,2,171,72,43,2555,FALSE
64015,2,171,72,44,2555,FALSE
64016,2,171,72,45,2555,FALSE
64017,2,171,72,46,2555,FALSE
64018,2,171,72,47,2555,FALSE
64019,2,171,72,48,2555,FALSE
64020,2,171,72,49,2555,FALSE
64021,2,171,72,50,2555,FALSE
64022,2,171,72,51,2555,FALSE
64023,2,171,72,52,2555,FALSE
64024,2,171,72,53,2555,FALSE
64025,2,171,72,54,2555,FALSE
64026,2,171,72,55,2555,FALSE
64027,2,171,72,56,2555,FALSE
64028,2,171,72,57,2555,FALSE
64029,2,171,72,58,2555,FALSE
64030,2,171,72,59,2555,FALSE
64031,2,171,72,60,2555,FALSE
64032,2,171,72,61,2555,FALSE
64033,2,171,72,62,2555,FALSE
64034,2,171,72,63,2555,FALSE
64035,2,171,72,64,2555,FALSE
64036,2,171,73,20,2555,FALSE
64037,2,171,73,21,2555,FALSE
64038,2,171,73,22,2555,FALSE
64039,2,171,73,23,2555,FALSE
64040,2,171,73,24,2555,FALSE
64041,2,171,73,25,2555,FALSE
64042,2,171,73,26,2555,FALSE
64043,2,171,73,27,2555,FALSE
64044,2,171,73,28,2555,FALSE
64045,2,171,73,29,2555,FALSE
64046,2,171,73,30,2555,FALSE
64047,2,171,73,31,2555,FALSE
64048,2,171,73,32,2555,FALSE
64049,2,171,73,33,2555,FALSE
64050,2,171,73,34,2555,FALSE
64051,2,171,73,35,2555,FALSE
64052,2,171,73,36,2555,FALSE
64053,2,171,73,37,2555,FALSE
64054,2,171,73,38,2555,FALSE
64055,2,171,73,39,2555,FALSE
64056,2,171,73,40,2555,FALSE
64057,2,171,73,41,2555,FALSE
64058,2,171,73,42,2555,FALSE
64059,2,171,73,43,2555,FALSE
64060,2,171,73,44,2555,FALSE
64061,2,171,73,45,2555,FALSE
64062,2,171,73,46,2555,FALSE
64063,2,171,73,47,2555,FALSE
64064,2,171,73,48,2555,FALSE
64065,2,171,73,49,2555,FALSE
64066,2,171,73,50,2555,FALSE
64067,2,171,73,51,2555,FALSE
64068,2,171,73,52,2555,FALSE
64069,2,171,73,53,2555,FALSE
64070,2,171,73,54,2555,FALSE
64071,2,171,73,55,2555,FALSE
64072,2,171,73,56,2555,FALSE
64073,2,171,73,57,2555,FALSE
64074,2,171,73,58,2555,FALSE
64075,2,171,73,59,2555,FALSE
64076,2,171,73,60,2555,FALSE
64077,2,171,73,61,2555,FALSE
64078,2,171,73,62,2555,FALSE
64079,2,171,73,63,2555,FALSE
64080,2,171,73,64,2555,FALSE
64081,2,171,74,20,2555,FALSE
64082,2,171,74,21,2555,FALSE
64083,2,171,74,22,2555,FALSE
64084,2,171,74,23,2555,FALSE
64085,2,171,74,24,2555,FALSE
64086,2,171,74,25,2555,FALSE
64087,2,171,74,26,2555,FALSE
64088,2,171,74,27,2555,FALSE
64089,2,171,74,28,2555,FALSE
64090,2,171,74,29,2555,FALSE
64091,2,171,74,30,2555,FALSE
64092,2,171,74,31,2555,FALSE
64093,2,171,74,32,2555,FALSE
64094,2,171,74,33,2555,FALSE
64095,2,171,74,34,2555,FALSE
64096,2,171,74,35,2555,FALSE
64097,2,171,74,36,2555,FALSE
64098,2,171,74,37,2555,FALSE
64099,2,171,74,38,2555,FALSE
64100,2,171,74,39,2555,FALSE
64101,2,171,74,40,2555,FALSE
64102,2,171,74,41,2555,FALSE
64103,2,171,74,42,2555,FALSE
64104,2,171,74,43,2555,FALSE
64105,2,171,74,44,2555,FALSE
64106,2,171,74,45,2555,FALSE
64107,2,171,74,46,2555,FALSE
64108,2,171,74,47,2555,FALSE
64109,2,171,74,48,2555,FALSE
64110,2,171,74,49,2555,FALSE
64111,2,171,74,50,2555,FALSE
64112,2,171,74,51,2555,FALSE
64113,2,171,74,52,2555,FALSE
64114,2,171,74,53,2555,FALSE
64115,2,171,74,54,2555,FALSE
64116,2,171,74,55,2555,FALSE
64117,2,171,74,56,2555,FALSE
64118,2,171,74,57,2555,FALSE
64119,2,171,74,58,2555,FALSE
64120,2,171,74,59,2555,FALSE
64121,2,171,74,60,2555,FALSE
64122,2,171,74,61,2555,FALSE
64123,2,171,74,62,2555,FALSE
64124,2,171,74,63,2555,FALSE
64125,2,171,74,64,2555,FALSE
64126,2,171,75,20,2555,FALSE
64127,2,171,75,21,2555,FALSE
64128,2,171,75,22,2555,FALSE
64129,2,171,75,23,2555,FALSE
64130,2,171,75,24,2555,FALSE
64131,2,171,75,25,2555,FALSE
64132,2,171,75,26,2555,FALSE
64133,2,171,75,27,2555,FALSE
64134,2,171,75,28,2555,FALSE
64135,2,171,75,29,2555,FALSE
64136,2,171,75,30,2555,FALSE
64137,2,171,75,31,2555,FALSE
64138,2,171,75,32,2555,FALSE
64139,2,171,75,33,2555,FALSE
64140,2,171,75,34,2555,FALSE
64141,2,171,75,35,2555,FALSE
64142,2,171,75,36,2555,FALSE
64143,2,171,75,37,2555,FALSE
64144,2,171,75,38,2555,FALSE
64145,2,171,75,39,2555,FALSE
64146,2,171,75,40,2555,FALSE
64147,2,171,75,41,2555,FALSE
64148,2,171,75,42,2555,FALSE
64149,2,171,75,43,2555,FALSE
64150,2,171,75,44,2555,FALSE
64151,2,171,75,45,2555,FALSE
64152,2,171,75,46,2555,FALSE
64153,2,171,75,47,2555,FALSE
64154,2,171,75,48,2555,FALSE
64155,2,171,75,49,2555,FALSE
64156,2,171,75,50,2555,FALSE
64157,2,171,75,51,2555,FALSE
64158,2,171,75,52,2555,FALSE
64159,2,171,75,53,2555,FALSE
64160,2,171,75,54,2555,FALSE
64161,2,171,75,55,2555,FALSE
64162,2,171,75,56,2555,FALSE
64163,2,171,75,57,2555,FALSE
64164,2,171,75,58,2555,FALSE
64165,2,171,75,59,2555,FALSE
64166,2,171,75,60,2555,FALSE
64167,2,171,75,61,2555,FALSE
64168,2,171,75,62,2555,FALSE
64169,2,171,75,63,2555,FALSE
64170,2,171,75,64,2555,FALSE
64171,2,171,76,20,2555,FALSE
64172,2,171,76,21,2555,FALSE
64173,2,171,76,22,2555,FALSE
64174,2,171,76,23,2555,FALSE
64175,2,171,76,24,2555,FALSE
64176,2,171,76,25,2555,FALSE
64177,2,171,76,26,2555,FALSE
64178,2,171,76,27,2555,FALSE
64179,2,171,76,28,2555,FALSE
64180,2,171,76,29,2555,FALSE
64181,2,171,76,30,2555,FALSE
64182,2,171,76,31,2555,FALSE
64183,2,171,76,32,2555,FALSE
64184,2,171,76,33,2555,FALSE
64185,2,171,76,34,2555,FALSE
64186,2,171,76,35,2555,FALSE
64187,2,171,76,36,2555,FALSE
64188,2,171,76,37,2555,FALSE
64189,2,171,76,38,2555,FALSE
64190,2,171,76,39,2555,FALSE
64191,2,171,76,40,2555,FALSE
64192,2,171,76,41,2555,FALSE
64193,2,171,76,42,2555,FALSE
64194,2,171,76,43,2555,FALSE
64195,2,171,76,44,2555,FALSE
64196,2,171,76,45,2555,FALSE
64197,2,171,76,46,2555,FALSE
64198,2,171,76,47,2555,FALSE
64199,2,171,76,48,2555,FALSE
64200,2,171,76,49,2555,FALSE
64201,2,171,76,50,2555,FALSE
64202,2,171,76,51,2555,FALSE
64203,2,171,76,52,2555,FALSE
64204,2,171,76,53,2555,FALSE
64205,2,171,76,54,2555,FALSE
64206,2,171,76,55,2555,FALSE
64207,2,171,76,56,2555,FALSE
64208,2,171,76,57,2555,FALSE
64209,2,171,76,58,2555,FALSE
64210,2,171,76,59,2555,FALSE
64211,2,171,76,60,2555,FALSE
64212,2,171,76,61,2555,FALSE
64213,2,171,76,62,2555,FALSE
64214,2,171,76,63,2555,FALSE
64215,2,171,76,64,2555,FALSE
64216,2,171,77,20,2555,FALSE
64217,2,171,77,21,2555,FALSE
64218,2,171,77,22,2555,FALSE
64219,2,171,77,23,2555,FALSE
64220,2,171,77,24,2555,FALSE
64221,2,171,77,25,2555,FALSE
64222,2,171,77,26,2555,FALSE
64223,2,171,77,27,2555,FALSE
64224,2,171,77,28,2555,FALSE
64225,2,171,77,29,2555,FALSE
64226,2,171,77,30,2555,FALSE
64227,2,171,77,31,2555,FALSE
64228,2,171,77,32,2555,FALSE
64229,2,171,77,33,2555,FALSE
64230,2,171,77,34,2555,FALSE
64231,2,171,77,35,2555,FALSE
64232,2,171,77,36,2555,FALSE
64233,2,171,77,37,2555,FALSE
64234,2,171,77,38,2555,FALSE
64235,2,171,77,39,2555,FALSE
64236,2,171,77,40,2555,FALSE
64237,2,171,77,41,2555,FALSE
64238,2,171,77,42,2555,FALSE
64239,2,171,77,43,2555,FALSE
64240,2,171,77,44,2555,FALSE
64241,2,171,77,45,2555,FALSE
64242,2,171,77,46,2555,FALSE
64243,2,171,77,47,2555,FALSE
64244,2,171,77,48,2555,FALSE
64245,2,171,77,49,2555,FALSE
64246,2,171,77,50,2555,FALSE
64247,2,171,77,51,2555,FALSE
64248,2,171,77,52,2555,FALSE
64249,2,171,77,53,2555,FALSE
64250,2,171,77,54,2555,FALSE
64251,2,171,77,55,2555,FALSE
64252,2,171,77,56,2555,FALSE
64253,2,171,77,57,2555,FALSE
64254,2,171,77,58,2555,FALSE
64255,2,171,77,59,2555,FALSE
64256,2,171,77,60,2555,FALSE
64257,2,171,77,61,2555,FALSE
64258,2,171,77,62,2555,FALSE
64259,2,171,77,63,2555,FALSE
64260,2,171,77,64,2555,FALSE
64261,2,171,78,20,2555,FALSE
64262,2,171,78,21,2555,FALSE
64263,2,171,78,22,2555,FALSE
64264,2,171,78,23,2555,FALSE
64265,2,171,78,24,2555,FALSE
64266,2,171,78,25,2555,FALSE
64267,2,171,78,26,2555,FALSE
64268,2,171,78,27,2555,FALSE
64269,2,171,78,28,2555,FALSE
64270,2,171,78,29,2555,FALSE
64271,2,171,78,30,2555,FALSE
64272,2,171,78,31,2555,FALSE
64273,2,171,78,32,2555,FALSE
64274,2,171,78,33,2555,FALSE
64275,2,171,78,34,2555,FALSE
64276,2,171,78,35,2555,FALSE
64277,2,171,78,36,2555,FALSE
64278,2,171,78,37,2555,FALSE
64279,2,171,78,38,2555,FALSE
64280,2,171,78,39,2555,FALSE
64281,2,171,78,40,2555,FALSE
64282,2,171,78,41,2555,FALSE
64283,2,171,78,42,2555,FALSE
64284,2,171,78,43,2555,FALSE
64285,2,171,78,44,2555,FALSE
64286,2,171,78,45,2555,FALSE
64287,2,171,78,46,2555,FALSE
64288,2,171,78,47,2555,FALSE
64289,2,171,78,48,2555,FALSE
64290,2,171,78,49,2555,FALSE
64291,2,171,78,50,2555,FALSE
64292,2,171,78,51,2555,FALSE
64293,2,171,78,52,2555,FALSE
64294,2,171,78,53,2555,FALSE
64295,2,171,78,54,2555,FALSE
64296,2,171,78,55,2555,FALSE
64297,2,171,78,56,2555,FALSE
64298,2,171,78,57,2555,FALSE
64299,2,171,78,58,2555,FALSE
64300,2,171,78,59,2555,TRUE
64301,2,171,78,60,2555,TRUE
64302,2,171,78,61,2555,TRUE
64303,2,171,78,62,2555,TRUE
64304,2,171,78,63,2555,TRUE
64305,2,171,78,64,2555,TRUE
64306,2,171,79,20,2555,FALSE
64307,2,171,79,21,2555,FALSE
64308,2,171,79,22,2555,FALSE
64309,2,171,79,23,2555,FALSE
64310,2,171,79,24,2555,FALSE
64311,2,171,79,25,2555,FALSE
64312,2,171,79,26,2555,FALSE
64313,2,171,79,27,2555,FALSE
64314,2,171,79,28,2555,FALSE
64315,2,171,79,29,2555,FALSE
64316,2,171,79,30,2555,FALSE
64317,2,171,79,31,2555,FALSE
64318,2,171,79,32,2555,FALSE
64319,2,171,79,33,2555,FALSE
64320,2,171,79,34,2555,FALSE
64321,2,171,79,35,2555,FALSE
64322,2,171,79,36,2555,FALSE
64323,2,171,79,37,2555,FALSE
64324,2,171,79,38,2555,FALSE
64325,2,171,79,39,2555,FALSE
64326,2,171,79,40,2555,FALSE
64327,2,171,79,41,2555,FALSE
64328,2,171,79,42,2555,FALSE
64329,2,171,79,43,2555,FALSE
64330,2,171,79,44,2555,FALSE
64331,2,171,79,45,2555,FALSE
64332,2,171,79,46,2555,FALSE
64333,2,171,79,47,2555,FALSE
64334,2,171,79,48,2555,FALSE
64335,2,171,79,49,2555,FALSE
64336,2,171,79,50,2555,FALSE
64337,2,171,79,51,2555,FALSE
64338,2,171,79,52,2555,FALSE
64339,2,171,79,53,2555,FALSE
64340,2,171,79,54,2555,FALSE
64341,2,171,79,55,2555,FALSE
64342,2,171,79,56,2555,FALSE
64343,2,171,79,57,2555,FALSE
64344,2,171,79,58,2555,FALSE
64345,2,171,79,59,2555,TRUE
64346,2,171,79,60,2555,TRUE
64347,2,171,79,61,2555,TRUE
64348,2,171,79,62,2555,TRUE
64349,2,171,79,63,2555,TRUE
64350,2,171,79,64,2555,TRUE
64351,2,171,80,20,2555,FALSE
64352,2,171,80,21,2555,FALSE
64353,2,171,80,22,2555,FALSE
64354,2,171,80,23,2555,FALSE
64355,2,171,80,24,2555,FALSE
64356,2,171,80,25,2555,FALSE
64357,2,171,80,26,2555,FALSE
64358,2,171,80,27,2555,FALSE
64359,2,171,80,28,2555,FALSE
64360,2,171,80,29,2555,FALSE
64361,2,171,80,30,2555,FALSE
64362,2,171,80,31,2555,FALSE
64363,2,171,80,32,2555,FALSE
64364,2,171,80,33,2555,FALSE
64365,2,171,80,34,2555,FALSE
64366,2,171,80,35,2555,FALSE
64367,2,171,80,36,2555,FALSE
64368,2,171,80,37,2555,FALSE
64369,2,171,80,38,2555,FALSE
64370,2,171,80,39,2555,FALSE
64371,2,171,80,40,2555,FALSE
64372,2,171,80,41,2555,FALSE
64373,2,171,80,42,2555,FALSE
64374,2,171,80,43,2555,FALSE
64375,2,171,80,44,2555,FALSE
64376,2,171,80,45,2555,FALSE
64377,2,171,80,46,2555,FALSE
64378,2,171,80,47,2555,FALSE
64379,2,171,80,48,2555,FALSE
64380,2,171,80,49,2555,FALSE
64381,2,171,80,50,2555,FALSE
64382,2,171,80,51,2555,FALSE
64383,2,171,80,52,2555,FALSE
64384,2,171,80,53,2555,FALSE
64385,2,171,80,54,2555,FALSE
64386,2,171,80,55,2555,FALSE
64387,2,171,80,56,2555,FALSE
64388,2,171,80,57,2555,FALSE
64389,2,171,80,58,2555,FALSE
64390,2,171,80,59,2555,TRUE
64391,2,171,80,60,2555,TRUE
64392,2,171,80,61,2555,TRUE
64393,2,171,80,62,2555,TRUE
64394,2,171,80,63,2555,TRUE
64395,2,171,80,64,2555,TRUE
64396,2,171,81,20,2555,FALSE
64397,2,171,81,21,2555,FALSE
64398,2,171,81,22,2555,FALSE
64399,2,171,81,23,2555,FALSE
64400,2,171,81,24,2555,FALSE
64401,2,171,81,25,2555,FALSE
64402,2,171,81,26,2555,FALSE
64403,2,171,81,27,2555,FALSE
64404,2,171,81,28,2555,FALSE
64405,2,171,81,29,2555,FALSE
64406,2,171,81,30,2555,FALSE
64407,2,171,81,31,2555,FALSE
64408,2,171,81,32,2555,FALSE
64409,2,171,81,33,2555,FALSE
64410,2,171,81,34,2555,FALSE
64411,2,171,81,35,2555,FALSE
64412,2,171,81,36,2555,FALSE
64413,2,171,81,37,2555,FALSE
64414,2,171,81,38,2555,FALSE
64415,2,171,81,39,2555,FALSE
64416,2,171,81,40,2555,FALSE
64417,2,171,81,41,2555,FALSE
64418,2,171,81,42,2555,FALSE
64419,2,171,81,43,2555,FALSE
64420,2,171,81,44,2555,FALSE
64421,2,171,81,45,2555,FALSE
64422,2,171,81,46,2555,FALSE
64423,2,171,81,47,2555,FALSE
64424,2,171,81,48,2555,FALSE
