testId,_inp_StaffType,_inp_WorkHour,_inp_Quality,_inp_Age,_out_Salary,_out_ExReward,
18816,1,170,88,25,1846,false,
18817,1,170,88,26,1846,false,
18818,1,170,88,27,1846,false,
18819,1,170,88,28,1846,false,
18820,1,170,88,29,1846,false,
18821,1,170,88,30,1846,false,
18822,1,170,88,31,1846,false,
18823,1,170,88,32,1846,false,
18824,1,170,88,33,1846,false,
18825,1,170,88,34,1846,false,
18826,1,170,88,35,1846,false,
18827,1,170,88,36,1846,false,
18828,1,170,88,37,1846,false,
18829,1,170,88,38,1846,false,
18830,1,170,88,39,1846,false,
18831,1,170,88,40,1846,false,
18832,1,170,88,41,1846,false,
18833,1,170,88,42,1846,false,
18834,1,170,88,43,1846,false,
18835,1,170,88,44,1846,false,
18836,1,170,88,45,1846,false,
18837,1,170,88,46,1846,false,
18838,1,170,88,47,1846,false,
18839,1,170,88,48,1846,false,
18840,1,170,88,49,1846,false,
18841,1,170,88,50,1846,false,
18842,1,170,88,51,1846,false,
18843,1,170,88,52,1846,false,
18844,1,170,88,53,1846,false,
18845,1,170,88,54,1846,false,
18846,1,170,88,55,1846,false,
18847,1,170,88,56,1846,false,
18848,1,170,88,57,1846,false,
18849,1,170,88,58,1846,false,
18850,1,170,88,59,1846,true,
18851,1,170,88,60,1846,true,
18852,1,170,88,61,1846,true,
18853,1,170,88,62,1846,true,
18854,1,170,88,63,1846,true,
18855,1,170,88,64,1846,true,
18856,1,170,89,20,1846,false,
18857,1,170,89,21,1846,false,
18858,1,170,89,22,1846,false,
18859,1,170,89,23,1846,false,
18860,1,170,89,24,1846,false,
18861,1,170,89,25,1846,false,
18862,1,170,89,26,1846,false,
18863,1,170,89,27,1846,false,
18864,1,170,89,28,1846,false,
18865,1,170,89,29,1846,false,
18866,1,170,89,30,1846,false,
18867,1,170,89,31,1846,false,
18868,1,170,89,32,1846,false,
18869,1,170,89,33,1846,false,
18870,1,170,89,34,1846,false,
18871,1,170,89,35,1846,false,
18872,1,170,89,36,1846,false,
18873,1,170,89,37,1846,false,
18874,1,170,89,38,1846,false,
18875,1,170,89,39,1846,false,
18876,1,170,89,40,1846,false,
18877,1,170,89,41,1846,false,
18878,1,170,89,42,1846,false,
18879,1,170,89,43,1846,false,
18880,1,170,89,44,1846,false,
18881,1,170,89,45,1846,false,
18882,1,170,89,46,1846,false,
18883,1,170,89,47,1846,false,
18884,1,170,89,48,1846,false,
18885,1,170,89,49,1846,false,
18886,1,170,89,50,1846,false,
18887,1,170,89,51,1846,false,
18888,1,170,89,52,1846,false,
18889,1,170,89,53,1846,false,
18890,1,170,89,54,1846,false,
18891,1,170,89,55,1846,false,
18892,1,170,89,56,1846,false,
18893,1,170,89,57,1846,false,
18894,1,170,89,58,1846,false,
18895,1,170,89,59,1846,true,
18896,1,170,89,60,1846,true,
18897,1,170,89,61,1846,true,
18898,1,170,89,62,1846,true,
18899,1,170,89,63,1846,true,
18900,1,170,89,64,1846,true,
18901,1,171,70,20,1858,false,
18902,1,171,70,21,1858,false,
18903,1,171,70,22,1858,false,
18904,1,171,70,23,1858,false,
18905,1,171,70,24,1858,false,
18906,1,171,70,25,1858,false,
18907,1,171,70,26,1858,false,
18908,1,171,70,27,1858,false,
18909,1,171,70,28,1858,false,
18910,1,171,70,29,1858,false,
18911,1,171,70,30,1858,false,
18912,1,171,70,31,1858,false,
18913,1,171,70,32,1858,false,
18914,1,171,70,33,1858,false,
18915,1,171,70,34,1858,false,
18916,1,171,70,35,1858,false,
18917,1,171,70,36,1858,false,
18918,1,171,70,37,1858,false,
18919,1,171,70,38,1858,false,
18920,1,171,70,39,1858,false,
18921,1,171,70,40,1858,false,
18922,1,171,70,41,1858,false,
18923,1,171,70,42,1858,false,
18924,1,171,70,43,1858,false,
18925,1,171,70,44,1858,false,
18926,1,171,70,45,1858,false,
18927,1,171,70,46,1858,false,
18928,1,171,70,47,1858,false,
18929,1,171,70,48,1858,false,
18930,1,171,70,49,1858,false,
18931,1,171,70,50,1858,false,
18932,1,171,70,51,1858,false,
18933,1,171,70,52,1858,false,
18934,1,171,70,53,1858,false,
18935,1,171,70,54,1858,false,
18936,1,171,70,55,1858,false,
18937,1,171,70,56,1858,false,
18938,1,171,70,57,1858,false,
18939,1,171,70,58,1858,false,
18940,1,171,70,59,1858,false,
18941,1,171,70,60,1858,false,
18942,1,171,70,61,1858,false,
18943,1,171,70,62,1858,false,
18944,1,171,70,63,1858,false,
18945,1,171,70,64,1858,false,
18946,1,171,71,20,1858,false,
18947,1,171,71,21,1858,false,
18948,1,171,71,22,1858,false,
18949,1,171,71,23,1858,false,
18950,1,171,71,24,1858,false,
18951,1,171,71,25,1858,false,
18952,1,171,71,26,1858,false,
18953,1,171,71,27,1858,false,
18954,1,171,71,28,1858,false,
18955,1,171,71,29,1858,false,
18956,1,171,71,30,1858,false,
18957,1,171,71,31,1858,false,
18958,1,171,71,32,1858,false,
18959,1,171,71,33,1858,false,
18960,1,171,71,34,1858,false,
18961,1,171,71,35,1858,false,
18962,1,171,71,36,1858,false,
18963,1,171,71,37,1858,false,
18964,1,171,71,38,1858,false,
18965,1,171,71,39,1858,false,
18966,1,171,71,40,1858,false,
18967,1,171,71,41,1858,false,
18968,1,171,71,42,1858,false,
18969,1,171,71,43,1858,false,
18970,1,171,71,44,1858,false,
18971,1,171,71,45,1858,false,
18972,1,171,71,46,1858,false,
18973,1,171,71,47,1858,false,
18974,1,171,71,48,1858,false,
18975,1,171,71,49,1858,false,
18976,1,171,71,50,1858,false,
18977,1,171,71,51,1858,false,
18978,1,171,71,52,1858,false,
18979,1,171,71,53,1858,false,
18980,1,171,71,54,1858,false,
18981,1,171,71,55,1858,false,
18982,1,171,71,56,1858,false,
18983,1,171,71,57,1858,false,
18984,1,171,71,58,1858,false,
18985,1,171,71,59,1858,false,
18986,1,171,71,60,1858,false,
18987,1,171,71,61,1858,false,
18988,1,171,71,62,1858,false,
18989,1,171,71,63,1858,false,
18990,1,171,71,64,1858,false,
18991,1,171,72,20,1858,false,
18992,1,171,72,21,1858,false,
18993,1,171,72,22,1858,false,
18994,1,171,72,23,1858,false,
18995,1,171,72,24,1858,false,
18996,1,171,72,25,1858,false,
18997,1,171,72,26,1858,false,
18998,1,171,72,27,1858,false,
18999,1,171,72,28,1858,false,
19000,1,171,72,29,1858,false,
19001,1,171,72,30,1858,false,
19002,1,171,72,31,1858,false,
19003,1,171,72,32,1858,false,
19004,1,171,72,33,1858,false,
19005,1,171,72,34,1858,false,
19006,1,171,72,35,1858,false,
19007,1,171,72,36,1858,false,
19008,1,171,72,37,1858,false,
19009,1,171,72,38,1858,false,
19010,1,171,72,39,1858,false,
19011,1,171,72,40,1858,false,
19012,1,171,72,41,1858,false,
19013,1,171,72,42,1858,false,
19014,1,171,72,43,1858,false,
19015,1,171,72,44,1858,false,
19016,1,171,72,45,1858,false,
19017,1,171,72,46,1858,false,
19018,1,171,72,47,1858,false,
19019,1,171,72,48,1858,false,
19020,1,171,72,49,1858,false,
19021,1,171,72,50,1858,false,
19022,1,171,72,51,1858,false,
19023,1,171,72,52,1858,false,
19024,1,171,72,53,1858,false,
19025,1,171,72,54,1858,false,
19026,1,171,72,55,1858,false,
19027,1,171,72,56,1858,false,
19028,1,171,72,57,1858,false,
19029,1,171,72,58,1858,false,
19030,1,171,72,59,1858,false,
19031,1,171,72,60,1858,false,
19032,1,171,72,61,1858,false,
19033,1,171,72,62,1858,false,
19034,1,171,72,63,1858,false,
19035,1,171,72,64,1858,false,
19036,1,171,73,20,1858,false,
19037,1,171,73,21,1858,false,
19038,1,171,73,22,1858,false,
19039,1,171,73,23,1858,false,
19040,1,171,73,24,1858,false,
19041,1,171,73,25,1858,false,
19042,1,171,73,26,1858,false,
19043,1,171,73,27,1858,false,
19044,1,171,73,28,1858,false,
19045,1,171,73,29,1858,false,
19046,1,171,73,30,1858,false,
19047,1,171,73,31,1858,false,
19048,1,171,73,32,1858,false,
19049,1,171,73,33,1858,false,
19050,1,171,73,34,1858,false,
19051,1,171,73,35,1858,false,
19052,1,171,73,36,1858,false,
19053,1,171,73,37,1858,false,
19054,1,171,73,38,1858,false,
19055,1,171,73,39,1858,false,
19056,1,171,73,40,1858,false,
19057,1,171,73,41,1858,false,
19058,1,171,73,42,1858,false,
19059,1,171,73,43,1858,false,
19060,1,171,73,44,1858,false,
19061,1,171,73,45,1858,false,
19062,1,171,73,46,1858,false,
19063,1,171,73,47,1858,false,
19064,1,171,73,48,1858,false,
19065,1,171,73,49,1858,false,
19066,1,171,73,50,1858,false,
19067,1,171,73,51,1858,false,
19068,1,171,73,52,1858,false,
19069,1,171,73,53,1858,false,
19070,1,171,73,54,1858,false,
19071,1,171,73,55,1858,false,
19072,1,171,73,56,1858,false,
19073,1,171,73,57,1858,false,
19074,1,171,73,58,1858,false,
19075,1,171,73,59,1858,false,
19076,1,171,73,60,1858,false,
19077,1,171,73,61,1858,false,
19078,1,171,73,62,1858,false,
19079,1,171,73,63,1858,false,
19080,1,171,73,64,1858,false,
19081,1,171,74,20,1858,false,
19082,1,171,74,21,1858,false,
19083,1,171,74,22,1858,false,
19084,1,171,74,23,1858,false,
19085,1,171,74,24,1858,false,
19086,1,171,74,25,1858,false,
19087,1,171,74,26,1858,false,
19088,1,171,74,27,1858,false,
19089,1,171,74,28,1858,false,
19090,1,171,74,29,1858,false,
19091,1,171,74,30,1858,false,
19092,1,171,74,31,1858,false,
19093,1,171,74,32,1858,false,
19094,1,171,74,33,1858,false,
19095,1,171,74,34,1858,false,
19096,1,171,74,35,1858,false,
19097,1,171,74,36,1858,false,
19098,1,171,74,37,1858,false,
19099,1,171,74,38,1858,false,
19100,1,171,74,39,1858,false,
19101,1,171,74,40,1858,false,
19102,1,171,74,41,1858,false,
19103,1,171,74,42,1858,false,
19104,1,171,74,43,1858,false,
19105,1,171,74,44,1858,false,
19106,1,171,74,45,1858,false,
19107,1,171,74,46,1858,false,
19108,1,171,74,47,1858,false,
19109,1,171,74,48,1858,false,
19110,1,171,74,49,1858,false,
19111,1,171,74,50,1858,false,
19112,1,171,74,51,1858,false,
19113,1,171,74,52,1858,false,
19114,1,171,74,53,1858,false,
19115,1,171,74,54,1858,false,
19116,1,171,74,55,1858,false,
19117,1,171,74,56,1858,false,
19118,1,171,74,57,1858,false,
19119,1,171,74,58,1858,false,
19120,1,171,74,59,1858,false,
19121,1,171,74,60,1858,false,
19122,1,171,74,61,1858,false,
19123,1,171,74,62,1858,false,
19124,1,171,74,63,1858,false,
19125,1,171,74,64,1858,false,
19126,1,171,75,20,1858,false,
19127,1,171,75,21,1858,false,
19128,1,171,75,22,1858,false,
19129,1,171,75,23,1858,false,
19130,1,171,75,24,1858,false,
19131,1,171,75,25,1858,false,
19132,1,171,75,26,1858,false,
19133,1,171,75,27,1858,false,
19134,1,171,75,28,1858,false,
19135,1,171,75,29,1858,false,
19136,1,171,75,30,1858,false,
19137,1,171,75,31,1858,false,
19138,1,171,75,32,1858,false,
19139,1,171,75,33,1858,false,
19140,1,171,75,34,1858,false,
19141,1,171,75,35,1858,false,
19142,1,171,75,36,1858,false,
19143,1,171,75,37,1858,false,
19144,1,171,75,38,1858,false,
19145,1,171,75,39,1858,false,
19146,1,171,75,40,1858,false,
19147,1,171,75,41,1858,false,
19148,1,171,75,42,1858,false,
19149,1,171,75,43,1858,false,
19150,1,171,75,44,1858,false,
19151,1,171,75,45,1858,false,
19152,1,171,75,46,1858,false,
19153,1,171,75,47,1858,false,
19154,1,171,75,48,1858,false,
19155,1,171,75,49,1858,false,
19156,1,171,75,50,1858,false,
19157,1,171,75,51,1858,false,
19158,1,171,75,52,1858,false,
19159,1,171,75,53,1858,false,
19160,1,171,75,54,1858,false,
19161,1,171,75,55,1858,false,
19162,1,171,75,56,1858,false,
19163,1,171,75,57,1858,false,
19164,1,171,75,58,1858,false,
19165,1,171,75,59,1858,false,
19166,1,171,75,60,1858,false,
19167,1,171,75,61,1858,false,
19168,1,171,75,62,1858,false,
19169,1,171,75,63,1858,false,
19170,1,171,75,64,1858,false,
19171,1,171,76,20,1858,false,
19172,1,171,76,21,1858,false,
19173,1,171,76,22,1858,false,
19174,1,171,76,23,1858,false,
19175,1,171,76,24,1858,false,
19176,1,171,76,25,1858,false,
19177,1,171,76,26,1858,false,
19178,1,171,76,27,1858,false,
19179,1,171,76,28,1858,false,
19180,1,171,76,29,1858,false,
19181,1,171,76,30,1858,false,
19182,1,171,76,31,1858,false,
19183,1,171,76,32,1858,false,
19184,1,171,76,33,1858,false,
19185,1,171,76,34,1858,false,
19186,1,171,76,35,1858,false,
19187,1,171,76,36,1858,false,
19188,1,171,76,37,1858,false,
19189,1,171,76,38,1858,false,
19190,1,171,76,39,1858,false,
19191,1,171,76,40,1858,false,
19192,1,171,76,41,1858,false,
19193,1,171,76,42,1858,false,
19194,1,171,76,43,1858,false,
19195,1,171,76,44,1858,false,
19196,1,171,76,45,1858,false,
19197,1,171,76,46,1858,false,
19198,1,171,76,47,1858,false,
19199,1,171,76,48,1858,false,
19200,1,171,76,49,1858,false,
19201,1,171,76,50,1858,false,
19202,1,171,76,51,1858,false,
19203,1,171,76,52,1858,false,
19204,1,171,76,53,1858,false,
19205,1,171,76,54,1858,false,
19206,1,171,76,55,1858,false,
19207,1,171,76,56,1858,false,
19208,1,171,76,57,1858,false,
19209,1,171,76,58,1858,false,
19210,1,171,76,59,1858,false,
19211,1,171,76,60,1858,false,
19212,1,171,76,61,1858,false,
19213,1,171,76,62,1858,false,
19214,1,171,76,63,1858,false,
19215,1,171,76,64,1858,false,
19216,1,171,77,20,1858,false,
19217,1,171,77,21,1858,false,
19218,1,171,77,22,1858,false,
19219,1,171,77,23,1858,false,
19220,1,171,77,24,1858,false,
19221,1,171,77,25,1858,false,
19222,1,171,77,26,1858,false,
19223,1,171,77,27,1858,false,
19224,1,171,77,28,1858,false,
19225,1,171,77,29,1858,false,
19226,1,171,77,30,1858,false,
19227,1,171,77,31,1858,false,
19228,1,171,77,32,1858,false,
19229,1,171,77,33,1858,false,
19230,1,171,77,34,1858,false,
19231,1,171,77,35,1858,false,
19232,1,171,77,36,1858,false,
19233,1,171,77,37,1858,false,
19234,1,171,77,38,1858,false,
19235,1,171,77,39,1858,false,
19236,1,171,77,40,1858,false,
19237,1,171,77,41,1858,false,
19238,1,171,77,42,1858,false,
19239,1,171,77,43,1858,false,
19240,1,171,77,44,1858,false,
19241,1,171,77,45,1858,false,
19242,1,171,77,46,1858,false,
19243,1,171,77,47,1858,false,
19244,1,171,77,48,1858,false,
19245,1,171,77,49,1858,false,
19246,1,171,77,50,1858,false,
19247,1,171,77,51,1858,false,
19248,1,171,77,52,1858,false,
19249,1,171,77,53,1858,false,
19250,1,171,77,54,1858,false,
19251,1,171,77,55,1858,false,
19252,1,171,77,56,1858,false,
19253,1,171,77,57,1858,false,
19254,1,171,77,58,1858,false,
19255,1,171,77,59,1858,false,
19256,1,171,77,60,1858,false,
19257,1,171,77,61,1858,false,
19258,1,171,77,62,1858,false,
19259,1,171,77,63,1858,false,
19260,1,171,77,64,1858,false,
19261,1,171,78,20,1858,false,
19262,1,171,78,21,1858,false,
19263,1,171,78,22,1858,false,
19264,1,171,78,23,1858,false,
19265,1,171,78,24,1858,false,
19266,1,171,78,25,1858,false,
19267,1,171,78,26,1858,false,
19268,1,171,78,27,1858,false,
19269,1,171,78,28,1858,false,
19270,1,171,78,29,1858,false,
19271,1,171,78,30,1858,false,
19272,1,171,78,31,1858,false,
19273,1,171,78,32,1858,false,
19274,1,171,78,33,1858,false,
19275,1,171,78,34,1858,false,
19276,1,171,78,35,1858,false,
19277,1,171,78,36,1858,false,
19278,1,171,78,37,1858,false,
19279,1,171,78,38,1858,false,
19280,1,171,78,39,1858,false,
19281,1,171,78,40,1858,false,
19282,1,171,78,41,1858,false,
19283,1,171,78,42,1858,false,
19284,1,171,78,43,1858,false,
19285,1,171,78,44,1858,false,
19286,1,171,78,45,1858,false,
19287,1,171,78,46,1858,false,
19288,1,171,78,47,1858,false,
19289,1,171,78,48,1858,false,
19290,1,171,78,49,1858,false,
19291,1,171,78,50,1858,false,
19292,1,171,78,51,1858,false,
19293,1,171,78,52,1858,false,
19294,1,171,78,53,1858,false,
19295,1,171,78,54,1858,false,
19296,1,171,78,55,1858,false,
19297,1,171,78,56,1858,false,
19298,1,171,78,57,1858,false,
19299,1,171,78,58,1858,false,
19300,1,171,78,59,1858,true,
19301,1,171,78,60,1858,true,
19302,1,171,78,61,1858,true,
19303,1,171,78,62,1858,true,
19304,1,171,78,63,1858,true,
19305,1,171,78,64,1858,true,
19306,1,171,79,20,1858,false,
19307,1,171,79,21,1858,false,
19308,1,171,79,22,1858,false,
19309,1,171,79,23,1858,false,
19310,1,171,79,24,1858,false,
19311,1,171,79,25,1858,false,
19312,1,171,79,26,1858,false,
19313,1,171,79,27,1858,false,
19314,1,171,79,28,1858,false,
19315,1,171,79,29,1858,false,
19316,1,171,79,30,1858,false,
19317,1,171,79,31,1858,false,
19318,1,171,79,32,1858,false,
19319,1,171,79,33,1858,false,
19320,1,171,79,34,1858,false,
19321,1,171,79,35,1858,false,
19322,1,171,79,36,1858,false,
19323,1,171,79,37,1858,false,
19324,1,171,79,38,1858,false,
19325,1,171,79,39,1858,false,
19326,1,171,79,40,1858,false,
19327,1,171,79,41,1858,false,
19328,1,171,79,42,1858,false,
19329,1,171,79,43,1858,false,
19330,1,171,79,44,1858,false,
19331,1,171,79,45,1858,false,
19332,1,171,79,46,1858,false,
19333,1,171,79,47,1858,false,
19334,1,171,79,48,1858,false,
19335,1,171,79,49,1858,false,
19336,1,171,79,50,1858,false,
19337,1,171,79,51,1858,false,
19338,1,171,79,52,1858,false,
19339,1,171,79,53,1858,false,
19340,1,171,79,54,1858,false,
19341,1,171,79,55,1858,false,
19342,1,171,79,56,1858,false,
19343,1,171,79,57,1858,false,
19344,1,171,79,58,1858,false,
19345,1,171,79,59,1858,true,
19346,1,171,79,60,1858,true,
19347,1,171,79,61,1858,true,
19348,1,171,79,62,1858,true,
19349,1,171,79,63,1858,true,
19350,1,171,79,64,1858,true,
19351,1,171,80,20,1858,false,
19352,1,171,80,21,1858,false,
19353,1,171,80,22,1858,false,
19354,1,171,80,23,1858,false,
19355,1,171,80,24,1858,false,
19356,1,171,80,25,1858,false,
19357,1,171,80,26,1858,false,
19358,1,171,80,27,1858,false,
19359,1,171,80,28,1858,false,
19360,1,171,80,29,1858,false,
19361,1,171,80,30,1858,false,
19362,1,171,80,31,1858,false,
19363,1,171,80,32,1858,false,
19364,1,171,80,33,1858,false,
19365,1,171,80,34,1858,false,
19366,1,171,80,35,1858,false,
19367,1,171,80,36,1858,false,
19368,1,171,80,37,1858,false,
19369,1,171,80,38,1858,false,
19370,1,171,80,39,1858,false,
19371,1,171,80,40,1858,false,
19372,1,171,80,41,1858,false,
19373,1,171,80,42,1858,false,
19374,1,171,80,43,1858,false,
19375,1,171,80,44,1858,false,
19376,1,171,80,45,1858,false,
19377,1,171,80,46,1858,false,
19378,1,171,80,47,1858,false,
19379,1,171,80,48,1858,false,
19380,1,171,80,49,1858,false,
19381,1,171,80,50,1858,false,
19382,1,171,80,51,1858,false,
19383,1,171,80,52,1858,false,
19384,1,171,80,53,1858,false,
19385,1,171,80,54,1858,false,
19386,1,171,80,55,1858,false,
19387,1,171,80,56,1858,false,
19388,1,171,80,57,1858,false,
19389,1,171,80,58,1858,false,
19390,1,171,80,59,1858,true,
19391,1,171,80,60,1858,true,
19392,1,171,80,61,1858,true,
19393,1,171,80,62,1858,true,
19394,1,171,80,63,1858,true,
19395,1,171,80,64,1858,true,
19396,1,171,81,20,1858,false,
19397,1,171,81,21,1858,false,
19398,1,171,81,22,1858,false,
19399,1,171,81,23,1858,false,
19400,1,171,81,24,1858,false,
19401,1,171,81,25,1858,false,
19402,1,171,81,26,1858,false,
19403,1,171,81,27,1858,false,
19404,1,171,81,28,1858,false,
19405,1,171,81,29,1858,false,
19406,1,171,81,30,1858,false,
19407,1,171,81,31,1858,false,
19408,1,171,81,32,1858,false,
19409,1,171,81,33,1858,false,
19410,1,171,81,34,1858,false,
19411,1,171,81,35,1858,false,
19412,1,171,81,36,1858,false,
19413,1,171,81,37,1858,false,
19414,1,171,81,38,1858,false,
19415,1,171,81,39,1858,false,
19416,1,171,81,40,1858,false,
19417,1,171,81,41,1858,false,
19418,1,171,81,42,1858,false,
19419,1,171,81,43,1858,false,
19420,1,171,81,44,1858,false,
19421,1,171,81,45,1858,false,
19422,1,171,81,46,1858,false,
19423,1,171,81,47,1858,false,
19424,1,171,81,48,1858,false,
19425,1,171,81,49,1858,false,
19426,1,171,81,50,1858,false,
19427,1,171,81,51,1858,false,
19428,1,171,81,52,1858,false,
19429,1,171,81,53,1858,false,
19430,1,171,81,54,1858,false,
19431,1,171,81,55,1858,false,
19432,1,171,81,56,1858,false,
19433,1,171,81,57,1858,false,
19434,1,171,81,58,1858,false,
19435,1,171,81,59,1858,true,
19436,1,171,81,60,1858,true,
19437,1,171,81,61,1858,true,
19438,1,171,81,62,1858,true,
19439,1,171,81,63,1858,true,
19440,1,171,81,64,1858,true,
19441,1,171,82,20,1858,false,
19442,1,171,82,21,1858,false,
19443,1,171,82,22,1858,false,
19444,1,171,82,23,1858,false,
19445,1,171,82,24,1858,false,
19446,1,171,82,25,1858,false,
19447,1,171,82,26,1858,false,
19448,1,171,82,27,1858,false,
19449,1,171,82,28,1858,false,
19450,1,171,82,29,1858,false,
19451,1,171,82,30,1858,false,
19452,1,171,82,31,1858,false,
19453,1,171,82,32,1858,false,
19454,1,171,82,33,1858,false,
19455,1,171,82,34,1858,false,
19456,1,171,82,35,1858,false,
19457,1,171,82,36,1858,false,
19458,1,171,82,37,1858,false,
19459,1,171,82,38,1858,false,
19460,1,171,82,39,1858,false,
19461,1,171,82,40,1858,false,
19462,1,171,82,41,1858,false,
19463,1,171,82,42,1858,false,
19464,1,171,82,43,1858,false,
19465,1,171,82,44,1858,false,
19466,1,171,82,45,1858,false,
19467,1,171,82,46,1858,false,
19468,1,171,82,47,1858,false,
19469,1,171,82,48,1858,false,
19470,1,171,82,49,1858,false,
19471,1,171,82,50,1858,false,
19472,1,171,82,51,1858,false,
19473,1,171,82,52,1858,false,
19474,1,171,82,53,1858,false,
19475,1,171,82,54,1858,false,
19476,1,171,82,55,1858,false,
19477,1,171,82,56,1858,false,
19478,1,171,82,57,1858,false,
19479,1,171,82,58,1858,false,
19480,1,171,82,59,1858,true,
19481,1,171,82,60,1858,true,
19482,1,171,82,61,1858,true,
19483,1,171,82,62,1858,true,
19484,1,171,82,63,1858,true,
19485,1,171,82,64,1858,true,
19486,1,171,83,20,1858,false,
19487,1,171,83,21,1858,false,
19488,1,171,83,22,1858,false,
19489,1,171,83,23,1858,false,
19490,1,171,83,24,1858,false,
19491,1,171,83,25,1858,false,
19492,1,171,83,26,1858,false,
19493,1,171,83,27,1858,false,
19494,1,171,83,28,1858,false,
19495,1,171,83,29,1858,false,
19496,1,171,83,30,1858,false,
19497,1,171,83,31,1858,false,
19498,1,171,83,32,1858,false,
19499,1,171,83,33,1858,false,
19500,1,171,83,34,1858,false,
19501,1,171,83,35,1858,false,
19502,1,171,83,36,1858,false,
19503,1,171,83,37,1858,false,
19504,1,171,83,38,1858,false,
19505,1,171,83,39,1858,false,
19506,1,171,83,40,1858,false,
19507,1,171,83,41,1858,false,
19508,1,171,83,42,1858,false,
19509,1,171,83,43,1858,false,
19510,1,171,83,44,1858,false,
19511,1,171,83,45,1858,false,
19512,1,171,83,46,1858,false,
19513,1,171,83,47,1858,false,
19514,1,171,83,48,1858,false,
19515,1,171,83,49,1858,false,
19516,1,171,83,50,1858,false,
19517,1,171,83,51,1858,false,
19518,1,171,83,52,1858,false,
19519,1,171,83,53,1858,false,
19520,1,171,83,54,1858,false,
19521,1,171,83,55,1858,false,
19522,1,171,83,56,1858,false,
19523,1,171,83,57,1858,false,
19524,1,171,83,58,1858,false,
19525,1,171,83,59,1858,true,
19526,1,171,83,60,1858,true,
19527,1,171,83,61,1858,true,
19528,1,171,83,62,1858,true,
19529,1,171,83,63,1858,true,
19530,1,171,83,64,1858,true,
19531,1,171,84,20,1858,false,
19532,1,171,84,21,1858,false,
19533,1,171,84,22,1858,false,
19534,1,171,84,23,1858,false,
19535,1,171,84,24,1858,false,
19536,1,171,84,25,1858,false,
19537,1,171,84,26,1858,false,
19538,1,171,84,27,1858,false,
19539,1,171,84,28,1858,false,
19540,1,171,84,29,1858,false,
19541,1,171,84,30,1858,false,
19542,1,171,84,31,1858,false,
19543,1,171,84,32,1858,false,
19544,1,171,84,33,1858,false,
19545,1,171,84,34,1858,false,
19546,1,171,84,35,1858,false,
19547,1,171,84,36,1858,false,
19548,1,171,84,37,1858,false,
19549,1,171,84,38,1858,false,
19550,1,171,84,39,1858,false,
19551,1,171,84,40,1858,false,
19552,1,171,84,41,1858,false,
19553,1,171,84,42,1858,false,
19554,1,171,84,43,1858,false,
19555,1,171,84,44,1858,false,
19556,1,171,84,45,1858,false,
19557,1,171,84,46,1858,false,
19558,1,171,84,47,1858,false,
19559,1,171,84,48,1858,false,
19560,1,171,84,49,1858,false,
19561,1,171,84,50,1858,false,
19562,1,171,84,51,1858,false,
19563,1,171,84,52,1858,false,
19564,1,171,84,53,1858,false,
19565,1,171,84,54,1858,false,
19566,1,171,84,55,1858,false,
19567,1,171,84,56,1858,false,
19568,1,171,84,57,1858,false,
19569,1,171,84,58,1858,false,
19570,1,171,84,59,1858,true,
19571,1,171,84,60,1858,true,
19572,1,171,84,61,1858,true,
19573,1,171,84,62,1858,true,
19574,1,171,84,63,1858,true,
19575,1,171,84,64,1858,true,
19576,1,171,85,20,1858,false,
19577,1,171,85,21,1858,false,
19578,1,171,85,22,1858,false,
19579,1,171,85,23,1858,false,
19580,1,171,85,24,1858,false,
19581,1,171,85,25,1858,false,
19582,1,171,85,26,1858,false,
19583,1,171,85,27,1858,false,
19584,1,171,85,28,1858,false,
19585,1,171,85,29,1858,false,
19586,1,171,85,30,1858,false,
19587,1,171,85,31,1858,false,
19588,1,171,85,32,1858,false,
19589,1,171,85,33,1858,false,
19590,1,171,85,34,1858,false,
19591,1,171,85,35,1858,false,
19592,1,171,85,36,1858,false,
19593,1,171,85,37,1858,false,
19594,1,171,85,38,1858,false,
19595,1,171,85,39,1858,false,
19596,1,171,85,40,1858,false,
19597,1,171,85,41,1858,false,
19598,1,171,85,42,1858,false,
19599,1,171,85,43,1858,false,
19600,1,171,85,44,1858,false,
19601,1,171,85,45,1858,false,
19602,1,171,85,46,1858,false,
19603,1,171,85,47,1858,false,
19604,1,171,85,48,1858,false,
19605,1,171,85,49,1858,false,
19606,1,171,85,50,1858,false,
19607,1,171,85,51,1858,false,
19608,1,171,85,52,1858,false,
19609,1,171,85,53,1858,false,
19610,1,171,85,54,1858,false,
19611,1,171,85,55,1858,false,
19612,1,171,85,56,1858,false,
19613,1,171,85,57,1858,false,
19614,1,171,85,58,1858,false,
19615,1,171,85,59,1858,true,
19616,1,171,85,60,1858,true,
19617,1,171,85,61,1858,true,
19618,1,171,85,62,1858,true,
19619,1,171,85,63,1858,true,
19620,1,171,85,64,1858,true,
19621,1,171,86,20,1858,false,
19622,1,171,86,21,1858,false,
19623,1,171,86,22,1858,false,
19624,1,171,86,23,1858,false,
19625,1,171,86,24,1858,false,
19626,1,171,86,25,1858,false,
19627,1,171,86,26,1858,false,
19628,1,171,86,27,1858,false,
19629,1,171,86,28,1858,false,
19630,1,171,86,29,1858,false,
19631,1,171,86,30,1858,false,
19632,1,171,86,31,1858,false,
19633,1,171,86,32,1858,false,
19634,1,171,86,33,1858,false,
19635,1,171,86,34,1858,false,
